"id","nama","kecamatan_id","longitude","latitude"
"58498","ANTASAN SEGARA","6304070",NULL,NULL
"58499","PANTAI HAMBAWANG","6304070",NULL,NULL
"58500","CAHAYA BARU","6304071",NULL,NULL
"58501","SAMPURNA","6304071",NULL,NULL
"58502","BAHANDANG","6304071",NULL,NULL
"58503","JEJANGKIT MUARA","6304071",NULL,NULL
"58504","JEJANGKIT PASAR","6304071",NULL,NULL
"58505","JEJANGKIT BARAT","6304071",NULL,NULL
"58506","JEJANGKIT TIMUR","6304071",NULL,NULL
"58507","RANGGA SURYA","6304080",NULL,NULL
"58508","KARANG BUAH","6304080",NULL,NULL
"58509","KARANG DUKUH","6304080",NULL,NULL
"58510","SAMUDA","6304080",NULL,NULL
"58511","MURUNG KERAMAT","6304080",NULL,NULL
"58512","SUNGAI SELUANG PASAR","6304080",NULL,NULL
"58513","SUNGAI SELUANG","6304080",NULL,NULL
"58514","BINAAN BARU","6304080",NULL,NULL
"58515","BELAWANG","6304080",NULL,NULL
"58516","PARIMATA","6304080",NULL,NULL
"58517","PATIH SALERA","6304080",NULL,NULL
"58518","BAMBANGIN","6304080",NULL,NULL
"58519","SUKARAMAI","6304080",NULL,NULL
"58520","TUMIH","6304090",NULL,NULL
"58521","ROHAM RAYA","6304090",NULL,NULL
"58522","BELAWANG KOLAM KIRI","6304090",NULL,NULL
"58523","BABAT RAYA","6304090",NULL,NULL
"58524","BELAWANG KOLAM KANAN","6304090",NULL,NULL
"58525","SIDO MULYO","6304090",NULL,NULL
"58526","KOLAM MAKMUR","6304090",NULL,NULL
"58527","SIMPANG JAYA","6304090",NULL,NULL
"58528","WARINGIN KENCANA","6304090",NULL,NULL
"58529","PINANG HABANG","6304090",NULL,NULL
"58530","SURYA KANTA","6304090",NULL,NULL
"58531","SUMBER RAHAYU","6304090",NULL,NULL
"58532","DWI PASARI","6304090",NULL,NULL
"58533","HANDIL BARABAI","6304100",NULL,NULL
"58534","SUNGAI KALI","6304100",NULL,NULL
"58535","BAGAGAP","6304100",NULL,NULL
"58536","BARAMBAI","6304100",NULL,NULL
"58537","KARYA BARU","6304100",NULL,NULL
"58538","KARYA TANI","6304100",NULL,NULL
"58539","BARAMBAI KOLAM KIRI","6304100",NULL,NULL
"58540","BARAMBAI KOLAM KANAN","6304100",NULL,NULL
"58541","PENDALAMAN","6304100",NULL,NULL
"58542","PENDALAMAN BARU","6304100",NULL,NULL
"58543","KOLAM KIRI DALAM","6304100",NULL,NULL
"58544","SUNGAI PANTAI","6304110",NULL,NULL
"58545","PINDAHAN BARU","6304110",NULL,NULL
"58546","DANDA JAYA","6304110",NULL,NULL
"58547","SUNGAI GAMPA ASAHI","6304110",NULL,NULL
"58548","SUNGAI BAMBAN","6304110",NULL,NULL
"58549","SUNGAI GAMPA","6304110",NULL,NULL
"58550","SUNGAI SAHURAI","6304110",NULL,NULL
"58551","SIMPANG ARJA","6304110",NULL,NULL
"58552","SINAR BARU","6304110",NULL,NULL
"58553","SUNGAI RASAU","6304120",NULL,NULL
"58554","SUNGAI TUNJANG","6304120",NULL,NULL
"58555","SIMPANG NUNGKI","6304120",NULL,NULL
"58556","SAWAHAN","6304120",NULL,NULL
"58557","BANTUIL","6304120",NULL,NULL
"58558","BADANDAN","6304120",NULL,NULL
"58559","SUNGAI RAYA","6304120",NULL,NULL
"58560","SUNGAI KAMBAT","6304120",NULL,NULL
"58561","BATIK","6304130",NULL,NULL
"58562","LEPASAN","6304130",NULL,NULL
"58563","BAHALAYUNG","6304130",NULL,NULL
"58564","BENUA ANYAR","6304130",NULL,NULL
"58565","MURUNG RAYA","6304130",NULL,NULL
"58566","SUNGAI LIRIK","6304130",NULL,NULL
"58567","BANITAN","6304130",NULL,NULL
"58568","PALINGKAU","6304130",NULL,NULL
"58569","BALUKUNG","6304130",NULL,NULL
"58570","BAGUS","6304140",NULL,NULL
"58571","BALIUK","6304140",NULL,NULL
"58572","MARABAHAN KOTA","6304140",NULL,NULL
"58573","ANTAR BARU","6304140",NULL,NULL
"58574","ANTAR RAYA","6304140",NULL,NULL
"58575","ANTAR JAYA","6304140",NULL,NULL
"58576","SIDO MAKMUR","6304140",NULL,NULL
"58577","KARYA MAJU","6304140",NULL,NULL
"58578","PANTANG BARU","6304150",NULL,NULL
"58579","PANTANG RAYA","6304150",NULL,NULL
"58580","BANDAR KARYA","6304150",NULL,NULL
"58581","TABUKAN RAYA","6304150",NULL,NULL
"58582","KARYA INDAH","6304150",NULL,NULL
"58583","KARYA JADI","6304150",NULL,NULL
"58584","KARYA MAKMUR","6304150",NULL,NULL
"58585","TELUK TAMBA","6304150",NULL,NULL
"58586","TAMBA JAYA","6304150",NULL,NULL
"58587","RANTAU BAMBAN","6304150",NULL,NULL
"58588","MUARA PULAU","6304150",NULL,NULL
"58589","JAMBU BARU","6304160",NULL,NULL
"58590","JAMBU","6304160",NULL,NULL
"58591","KABUAU","6304160",NULL,NULL
"58592","ASIA BARU","6304160",NULL,NULL
"58593","JARENANG","6304160",NULL,NULL
"58594","KURIPAN","6304160",NULL,NULL
"58595","RIMBUN TULANG","6304160",NULL,NULL
"58596","TABATAN","6304160",NULL,NULL
"58597","TABATAN BARU","6304160",NULL,NULL
"58598","TUNGKAP","6305010",NULL,NULL
"58599","A YANI PURA","6305010",NULL,NULL
"58600","GUNUNG BATU","6305010",NULL,NULL
"58601","PADANG SARI","6305010",NULL,NULL
"58602","PUALAM SARI","6305010",NULL,NULL
"58603","BINUANG","6305010",NULL,NULL
"58604","PULAU PINANG","6305010",NULL,NULL
"58605","PULAU PINANG UTARA","6305010",NULL,NULL
"58606","RAYA BELANTI","6305010",NULL,NULL
"58607","KARANGAN PUTIH","6305010",NULL,NULL
"58608","MEKAR SARI","6305010",NULL,NULL
"58609","MATANG BATAS","6305011",NULL,NULL
"58610","BURAKAI","6305011",NULL,NULL
"58611","HATUNGUN","6305011",NULL,NULL
"58612","TARUNGIN","6305011",NULL,NULL
"58613","BAGAK","6305011",NULL,NULL
"58614","ASAM RANDAH","6305011",NULL,NULL
"58615","BATU HAPU","6305011",NULL,NULL
"58616","KAMBANG KUNING","6305011",NULL,NULL
"58617","TATAKAN","6305020",NULL,NULL
"58618","SUATO TATAKAN","6305020",NULL,NULL
"58619","TANDUI","6305020",NULL,NULL
"58620","LAWAHAN","6305020",NULL,NULL
"58621","RUMINTIN","6305020",NULL,NULL
"58622","SAWANG","6305020",NULL,NULL
"58623","TAMBARANGAN","6305020",NULL,NULL
"58624","CEMPAKA","6305020",NULL,NULL
"58625","TIMBAAN","6305020",NULL,NULL
"58626","HARAPAN MASA","6305020",NULL,NULL
"58627","HATIWIN","6305020",NULL,NULL
"58628","KAMBANG HABANG BARU","6305021",NULL,NULL
"58629","KAMBANG HABANG LAMA","6305021",NULL,NULL
"58630","SUATO LAMA","6305021",NULL,NULL
"58631","PANTAI CABE","6305021",NULL,NULL
"58632","SUATO BARU","6305021",NULL,NULL
"58633","SALAM BABARIS","6305021",NULL,NULL
"58634","SUKARAMAI","6305030",NULL,NULL
"58635","PANDULANGAN","6305030",NULL,NULL
"58636","LABUNG","6305030",NULL,NULL
"58637","TIRIK","6305030",NULL,NULL
"58638","MANDURIAN","6305030",NULL,NULL
"58639","MANDURIAN HILIR","6305030",NULL,NULL
"58640","PEMATANG KARANGAN HULU","6305030",NULL,NULL
"58641","ANDHIKA","6305030",NULL,NULL
"58642","SUNGAI BAHALANG","6305030",NULL,NULL
"58643","PEMATANG KARANGAN","6305030",NULL,NULL
"58644","PAPAGAN MAKMUR","6305030",NULL,NULL
"58645","SERAWI","6305030",NULL,NULL
"58646","BATANG LANTIK","6305030",NULL,NULL
"58647","KEPAYANG","6305030",NULL,NULL
"58648","PANDAHAN","6305030",NULL,NULL
"58649","PEMATANG KARANGAN HILIR","6305030",NULL,NULL
"58650","HIYUNG","6305030",NULL,NULL
"58651","PARING GULING","6305040",NULL,NULL
"58652","RANTAU BUJUR","6305040",NULL,NULL
"58653","HANGUI","6305040",NULL,NULL
"58654","LINUH","6305040",NULL,NULL
"58655","KALUMPANG","6305040",NULL,NULL
"58656","SHABAH","6305040",NULL,NULL
"58657","TIMBUNG","6305040",NULL,NULL
"58658","BANUA PADANG","6305040",NULL,NULL
"58659","BANUA PADANG HILIR","6305040",NULL,NULL
"58660","BUNGUR BARU","6305040",NULL,NULL
"58661","BARAMBAN","6305050",NULL,NULL
"58662","MIAWA","6305050",NULL,NULL
"58663","BUNI'IN JAYA","6305050",NULL,NULL
"58664","BATU AMPAR","6305050",NULL,NULL
"58665","PIPITAK JAYA","6305050",NULL,NULL
"58666","HARAKIT","6305050",NULL,NULL
"58667","BATUNG","6305050",NULL,NULL
"58668","BALAWAIAN","6305050",NULL,NULL
"58669","AYUNAN PAPAN","6305060",NULL,NULL
"58670","BITAHAN BARU","6305060",NULL,NULL
"58671","BITAHAN","6305060",NULL,NULL
"58672","BINDERANG","6305060",NULL,NULL
"58673","LOKPAIKAT","6305060",NULL,NULL
"58674","BUDI MULYA","6305060",NULL,NULL
"58675","PUNCAK HARAPAN","6305060",NULL,NULL
"58676","BATARATAT","6305060",NULL,NULL
"58677","PARANDAKAN","6305060",NULL,NULL
"58678","ANTASARI HILIR","6305070",NULL,NULL
"58679","ANTASARI","6305070",NULL,NULL
"58680","KUPANG","6305070",NULL,NULL
"58681","RANGDA MALINGKUNG","6305070",NULL,NULL
"58682","RANTAU KIWA","6305070",NULL,NULL
"58683","PERINTIS RAYA","6305070",NULL,NULL
"58684","RANTAU KANAN","6305070",NULL,NULL
"58685","BANUA HALAT KIRI","6305070",NULL,NULL
"58686","LUMBU RAYA","6305070",NULL,NULL
"58687","KERAMAT","6305070",NULL,NULL
"58688","BANUA HALAT KANAN","6305070",NULL,NULL
"58689","JINGAH BABARIS","6305070",NULL,NULL
"58690","KAKARAN","6305070",NULL,NULL
"58691","BADAUN","6305070",NULL,NULL
"58692","BANUA HANYAR HULU","6305070",NULL,NULL
"58693","BANUA HANYAR","6305070",NULL,NULL
"58694","PARIGI KACIL","6305080",NULL,NULL
"58695","PARIGI","6305080",NULL,NULL
"58696","BAKARANGAN","6305080",NULL,NULL
"58697","PAUL","6305080",NULL,NULL
"58698","WARINGIN","6305080",NULL,NULL
"58699","TANGKAWANG BARU","6305080",NULL,NULL
"58700","TANGKAWANG","6305080",NULL,NULL
"58701","GADUNG KARAMAT","6305080",NULL,NULL
"58702","KETAPANG","6305080",NULL,NULL
"58703","GADUNG","6305080",NULL,NULL
"58704","MASTA","6305080",NULL,NULL
"58705","SUNGAI RUTAS","6305090",NULL,NULL
"58706","SUNGAI RUTAS HULU","6305090",NULL,NULL
"58707","PABAUNGAN HULU","6305090",NULL,NULL
"58708","PABAUNGAN PANTAI","6305090",NULL,NULL
"58709","PABAUNGAN HILIR","6305090",NULL,NULL
"58710","MARAMPIAU","6305090",NULL,NULL
"58711","MARAMPIAU HILIR","6305090",NULL,NULL
"58712","BARINGIN","6305090",NULL,NULL
"58713","BARINGIN B","6305090",NULL,NULL
"58714","MARGASARI HULU","6305090",NULL,NULL
"58715","CANDI LARAS","6305090",NULL,NULL
"58716","BAULIN","6305090",NULL,NULL
"58717","KALADAN","6305100",NULL,NULL
"58718","SUNGAI SALAI HILIR","6305100",NULL,NULL
"58719","SUNGAI SALAI","6305100",NULL,NULL
"58720","SUNGAI PUTING","6305100",NULL,NULL
"58721","PARIOK","6305100",NULL,NULL
"58722","MARGASARI ILIR","6305100",NULL,NULL
"58723","BATALAS","6305100",NULL,NULL
"58724","TELUK HAUR","6305100",NULL,NULL
"58725","RAWANA","6305100",NULL,NULL
"58726","RAWANA HULU","6305100",NULL,NULL
"58727","BUAS BUAS HILIR","6305100",NULL,NULL
"58728","BUAS BUAS","6305100",NULL,NULL
"58729","SAWAJA","6305100",NULL,NULL
"58730","MALUTU","6306010",NULL,NULL
"58731","MALILINGIN","6306010",NULL,NULL
"58732","BATU LAKI","6306010",NULL,NULL
"58733","JALATANG","6306010",NULL,NULL
"58734","BATU BINI","6306010",NULL,NULL
"58735","DURIAN RABUNG","6306010",NULL,NULL
"58736","PAHAMPANGAN","6306010",NULL,NULL
"58737","JAMBU HULU","6306010",NULL,NULL
"58738","PADANG BATUNG","6306010",NULL,NULL
"58739","MAWANGI","6306010",NULL,NULL
"58740","JEMBATAN MERAH","6306010",NULL,NULL
"58741","KALIRING","6306010",NULL,NULL
"58742","MADANG","6306010",NULL,NULL
"58743","KARANG JAWA","6306010",NULL,NULL
"58744","KARANG JAWA MUKA","6306010",NULL,NULL
"58745","TABIHI","6306010",NULL,NULL
"58746","PANDULANGAN","6306010",NULL,NULL
"58747","HALUNUK","6306020",NULL,NULL
"58748","PANGGUNGAN","6306020",NULL,NULL
"58749","LUMPANGI","6306020",NULL,NULL
"58750","MALINAU","6306020",NULL,NULL
"58751","HULU BANYU","6306020",NULL,NULL
"58752","TUMINGKI","6306020",NULL,NULL
"58753","KAMAWAKAN","6306020",NULL,NULL
"58754","LOK LAHUNG","6306020",NULL,NULL
"58755","LOKSADO","6306020",NULL,NULL
"58756","MUARA ULANG","6306020",NULL,NULL
"58757","HARATAI","6306020",NULL,NULL
"58758","AMBUTUN","6306030",NULL,NULL
"58759","LOK BINUANG","6306030",NULL,NULL
"58760","TELAGA LANGSAT","6306030",NULL,NULL
"58761","MANDALA","6306030",NULL,NULL
"58762","PAKUAN TIMUR","6306030",NULL,NULL
"58763","PANDULANGAN","6306030",NULL,NULL
"58764","LONGAWANG","6306030",NULL,NULL
"58765","GUMBIL","6306030",NULL,NULL
"58766","HAMAK","6306030",NULL,NULL
"58767","HAMAK TIMUR","6306030",NULL,NULL
"58768","HAMAK UTARA","6306030",NULL,NULL
"58769","TELAGA SILI SILI","6306040",NULL,NULL
"58770","TANIRAN SELATAN","6306040",NULL,NULL
"58771","TANIRAN KUBAH","6306040",NULL,NULL
"58772","BAKARUNG","6306040",NULL,NULL
"58773","ANGKINANG SELATAN","6306040",NULL,NULL
"58774","TAWIA","6306040",NULL,NULL
"58775","KAYU ABANG","6306040",NULL,NULL
"58776","ANGKINANG","6306040",NULL,NULL
"58777","BAMBAN SELATAN","6306040",NULL,NULL
"58778","BAMBAN","6306040",NULL,NULL
"58779","BAMBAN UTARA","6306040",NULL,NULL
"58780","JAMBU HILIR","6306050",NULL,NULL
"58781","TIBUNG RAYA","6306050",NULL,NULL
"58782","AMAWANG KANAN","6306050",NULL,NULL
"58783","SUNGAI PARING","6306050",NULL,NULL
"58784","AMAWANG KIRI","6306050",NULL,NULL
"58785","BARIANG","6306050",NULL,NULL
"58786","AMAWANG KIRI MUKA","6306050",NULL,NULL
"58787","KANDANGAN BARAT","6306050",NULL,NULL
"58788","KANDANGAN KOTA","6306050",NULL,NULL
"58789","KANDANGAN UTARA","6306050",NULL,NULL
"58790","GAMBAH LUAR MUKA","6306050",NULL,NULL
"58791","GAMBAH LUAR","6306050",NULL,NULL
"58792","GAMBAH DALAM","6306050",NULL,NULL
"58793","GAMBAH DALAM BARAT","6306050",NULL,NULL
"58794","LUNGAU","6306050",NULL,NULL
"58795","SUNGAI KUPANG","6306050",NULL,NULL
"58796","BANGKAU","6306050",NULL,NULL
"58797","BALUTI","6306050",NULL,NULL
"58798","BUMI BARKAT","6306060",NULL,NULL
"58799","IDA MANGGALA","6306060",NULL,NULL
"58800","BATANG KULUR TENGAH","6306060",NULL,NULL
"58801","BATANG KULUR KANAN","6306060",NULL,NULL
"58802","TAMIYANG","6306060",NULL,NULL
"58803","ASAM","6306060",NULL,NULL
"58804","BARU","6306060",NULL,NULL
"58805","SUNGAI KALI","6306060",NULL,NULL
"58806","BATANG KULUR KIRI","6306060",NULL,NULL
"58807","HARITI","6306060",NULL,NULL
"58808","SUNGAI RAYA SELATAN","6306060",NULL,NULL
"58809","PARING AGUNG","6306060",NULL,NULL
"58810","SARANG HALANG","6306060",NULL,NULL
"58811","SUNGAI RAYA UTARA","6306060",NULL,NULL
"58812","TANAH BANGKANG","6306060",NULL,NULL
"58813","KARASIKAN","6306060",NULL,NULL
"58814","HAMALAU","6306060",NULL,NULL
"58815","TELAGA BIDADARI","6306060",NULL,NULL
"58816","WASAH HULU","6306070",NULL,NULL
"58817","WASAH TENGAH","6306070",NULL,NULL
"58818","WASAH HILIR","6306070",NULL,NULL
"58819","SIMPUR","6306070",NULL,NULL
"58820","TEBING TINGGI","6306070",NULL,NULL
"58821","GARUNGGANG","6306070",NULL,NULL
"58822","AMPARAYA","6306070",NULL,NULL
"58823","PANJAMPANG BAHAGIA","6306070",NULL,NULL
"58824","ULIN","6306070",NULL,NULL
"58825","PANTAI ULIN","6306070",NULL,NULL
"58826","KAPUH","6306070",NULL,NULL
"58827","BALIMAU","6306080",NULL,NULL
"58828","KARANG PACI","6306080",NULL,NULL
"58829","BAGO TANGGUL","6306080",NULL,NULL
"58830","KARANG BULAN","6306080",NULL,NULL
"58831","BALANTI","6306080",NULL,NULL
"58832","KALUMPANG","6306080",NULL,NULL
"58833","TAMBINGKAR","6306080",NULL,NULL
"58834","SIRIH","6306080",NULL,NULL
"58835","SIRIH HULU","6306080",NULL,NULL
"58836","MUNING DALAM","6306090",NULL,NULL
"58837","MUNING BARU","6306090",NULL,NULL
"58838","MUNING TENGAH","6306090",NULL,NULL
"58839","SAMUDA","6306090",NULL,NULL
"58840","BANUA HANYAR","6306090",NULL,NULL
"58841","PARIGI","6306090",NULL,NULL
"58842","BARUH JAYA","6306090",NULL,NULL
"58843","TAMBANGAN","6306090",NULL,NULL
"58844","HABIRAU TENGAH","6306090",NULL,NULL
"58845","HABIRAU","6306090",NULL,NULL
"58846","SUNGAI PINANG","6306090",NULL,NULL
"58847","TUMBUKAN BANYU","6306090",NULL,NULL
"58848","BANJAR BARU","6306090",NULL,NULL
"58849","BAYANAN","6306090",NULL,NULL
"58850","PANDAN SARI","6306090",NULL,NULL
"58851","PIHANIN RAYA","6306090",NULL,NULL
"58852","BAJAYAU LAMA","6306091",NULL,NULL
"58853","TANJUNG SELOR","6306091",NULL,NULL
"58854","BADAUN","6306091",NULL,NULL
"58855","BAJAYAU TENGAH","6306091",NULL,NULL
"58856","BAJAYAU","6306091",NULL,NULL
"58857","BARU","6306091",NULL,NULL
"58858","SIANG GANTUNG","6306091",NULL,NULL
"58859","PAKAPURAN KECIL","6306100",NULL,NULL
"58860","PANGGANDINGAN","6306100",NULL,NULL
"58861","TAMBAK BITIN","6306100",NULL,NULL
"58862","SUNGAI MANDALA","6306100",NULL,NULL
"58863","MANDALA MURUNG MESJID","6306100",NULL,NULL
"58864","SUNGAI GARUDA","6306100",NULL,NULL
"58865","BELAH PAIKAT","6306100",NULL,NULL
"58866","BARUH KEMBANG","6306100",NULL,NULL
"58867","PAKAN DALAM","6306100",NULL,NULL
"58868","PARAMAIAN","6306100",NULL,NULL
"58869","TALUK HAUR","6306100",NULL,NULL
"58870","PASUNGKAN","6306100",NULL,NULL
"58871","PANDAK DAUN","6306100",NULL,NULL
"58872","TELUK LABAK","6306100",NULL,NULL
"58873","MURUNG RAYA","6306100",NULL,NULL
"58874","HAMAYUNG","6306100",NULL,NULL
"58875","HAMAYUNG UTARA","6306100",NULL,NULL
"58876","PAHARANGAN","6306100",NULL,NULL
"58877","HAKURUNG","6306100",NULL,NULL
"58878","PANGAMBAU HILIR LUAR","6307010",NULL,NULL
"58879","PENGAMBAU HILIR DALAM","6307010",NULL,NULL
"58880","TABAT PADANG","6307010",NULL,NULL
"58881","LOKBUNTAR","6307010",NULL,NULL
"58882","PENGAMBAU HULU","6307010",NULL,NULL
"58883","SUNGAI HARANG","6307010",NULL,NULL
"58884","BATU PANGGUNG","6307010",NULL,NULL
"58885","HAPULANG","6307010",NULL,NULL
"58886","MANGUNANG","6307010",NULL,NULL
"58887","MANGUNANG SEBERANG","6307010",NULL,NULL
"58888","HARUYAN SEBERANG","6307010",NULL,NULL
"58889","HARUYAN","6307010",NULL,NULL
"58890","ANDANG","6307010",NULL,NULL
"58891","TELUK MESJID","6307010",NULL,NULL
"58892","BARIKIN","6307010",NULL,NULL
"58893","PANGGUNG","6307010",NULL,NULL
"58894","PANDANU","6307010",NULL,NULL
"58895","MURUNG A","6307020",NULL,NULL
"58896","PAGAT","6307020",NULL,NULL
"58897","HALIAU","6307020",NULL,NULL
"58898","BARU","6307020",NULL,NULL
"58899","ALUAN MATI","6307020",NULL,NULL
"58900","ALUAN SUMUR","6307020",NULL,NULL
"58901","KALI BARU","6307020",NULL,NULL
"58902","LAYUH","6307020",NULL,NULL
"58903","KAHAKAN","6307020",NULL,NULL
"58904","BAKTI","6307020",NULL,NULL
"58905","ALUAN BESAR","6307020",NULL,NULL
"58906","PAYA BESAR","6307020",NULL,NULL
"58907","PANTAI BATUNG","6307020",NULL,NULL
"58908","ALUAN","6307020",NULL,NULL
"58909","KINDINGAN","6307030",NULL,NULL
"58910","HARUYAN DAYAK","6307030",NULL,NULL
"58911","TILAHAN","6307030",NULL,NULL
"58912","PASTING","6307030",NULL,NULL
"58913","BATU TUNGGAL","6307030",NULL,NULL
"58914","BULAYAK","6307030",NULL,NULL
"58915","DATAR AJAB","6307030",NULL,NULL
"58916","ALAT","6307030",NULL,NULL
"58917","HANTAKAN","6307030",NULL,NULL
"58918","HINAS KANAN","6307030",NULL,NULL
"58919","PATIKALAIN","6307030",NULL,NULL
"58920","TANAH HABANG","6307040",NULL,NULL
"58921","CUKAN LIPAI","6307040",NULL,NULL
"58922","PAYA","6307040",NULL,NULL
"58923","KIAS","6307040",NULL,NULL
"58924","KAPAR","6307040",NULL,NULL
"58925","TEMBUK BAHALANG","6307040",NULL,NULL
"58926","BANUA RANTAU","6307040",NULL,NULL
"58927","LOK BESAR","6307040",NULL,NULL
"58928","BIRAYANG TIMUR","6307040",NULL,NULL
"58929","BIRAYANG","6307040",NULL,NULL
"58930","LIMBAR","6307040",NULL,NULL
"58931","MAHELA","6307040",NULL,NULL
"58932","BIRAYANG SURAPATI","6307040",NULL,NULL
"58933","WAWAI","6307040",NULL,NULL
"58934","WAWAI GARDU","6307040",NULL,NULL
"58935","ANDUHUM","6307040",NULL,NULL
"58936","LABUHAN","6307040",NULL,NULL
"58937","RANGAS","6307040",NULL,NULL
"58938","HINAS KIRI","6307041",NULL,NULL
"58939","ATIRAN","6307041",NULL,NULL
"58940","MUARA HUNGI","6307041",NULL,NULL
"58941","PEMBAKULAN","6307041",NULL,NULL
"58942","NATEH","6307041",NULL,NULL
"58943","BATU TANGGA","6307041",NULL,NULL
"58944","TANDILANG","6307041",NULL,NULL
"58945","BATU PERAHU","6307041",NULL,NULL
"58946","AING BANTAI","6307041",NULL,NULL
"58947","DATAR BATUNG","6307041",NULL,NULL
"58948","PAJUKUNGAN","6307050",NULL,NULL
"58949","BUKAT","6307050",NULL,NULL
"58950","BARABAI BARAT","6307050",NULL,NULL
"58951","BARABAI UTARA","6307050",NULL,NULL
"58952","BARABAI SELATAN","6307050",NULL,NULL
"58953","BARABAI DARAT","6307050",NULL,NULL
"58954","BENAWA TENGAH","6307050",NULL,NULL
"58955","KAYU BAWANG","6307050",NULL,NULL
"58956","AWANG BESAR","6307050",NULL,NULL
"58957","GAMBAH","6307050",NULL,NULL
"58958","MANDINGIN","6307050",NULL,NULL
"58959","BARABAI TIMUR","6307050",NULL,NULL
"58960","BANUA BINJAI","6307050",NULL,NULL
"58961","BANUA BUDI","6307050",NULL,NULL
"58962","BABAI","6307050",NULL,NULL
"58963","BANUA JINGAH","6307050",NULL,NULL
"58964","BAKAPAS","6307050",NULL,NULL
"58965","AYUANG","6307050",NULL,NULL
"58966","PANGGANG MARAK","6307060",NULL,NULL
"58967","MUNDAR","6307060",NULL,NULL
"58968","TABUDARAT HILIR","6307060",NULL,NULL
"58969","BARU","6307060",NULL,NULL
"58970","JAMIL","6307060",NULL,NULL
"58971","TABUDARAT HULU","6307060",NULL,NULL
"58972","PANTAI HAMBAWANG BARAT","6307060",NULL,NULL
"58973","PANTAI HAMBAWANG TIMUR","6307060",NULL,NULL
"58974","BENUA KEPAYANG","6307060",NULL,NULL
"58975","SUNGAI JARANIH","6307060",NULL,NULL
"58976","BATANG BAHALANG","6307060",NULL,NULL
"58977","TAAL","6307060",NULL,NULL
"58978","MURUNG TAAL","6307060",NULL,NULL
"58979","SUNGAI RANGAS","6307060",NULL,NULL
"58980","DURIAN GANTANG","6307060",NULL,NULL
"58981","GUHA","6307060",NULL,NULL
"58982","BANGKAL","6307060",NULL,NULL
"58983","TARAS PADANG","6307060",NULL,NULL
"58984","PAHALATAN","6307070",NULL,NULL
"58985","PERUMAHAN","6307070",NULL,NULL
"58986","KADUNDUNG","6307070",NULL,NULL
"58987","KASARANGAN","6307070",NULL,NULL
"58988","PEMANGKIH SEBERANG","6307070",NULL,NULL
"58989","TABAT","6307070",NULL,NULL
"58990","MANTAAS","6307070",NULL,NULL
"58991","RANTAU BUJUR","6307070",NULL,NULL
"58992","BINJAI PIRUA","6307070",NULL,NULL
"58993","BINJAI PEMANGKIH","6307070",NULL,NULL
"58994","PEMANGKIH","6307070",NULL,NULL
"58995","RANTAU KEMINTING","6307070",NULL,NULL
"58996","BANUA KUPANG","6307070",NULL,NULL
"58997","SUNGAI BULUH","6307070",NULL,NULL
"58998","SAMHURANG","6307070",NULL,NULL
"58999","MASIRAAN","6307080",NULL,NULL
"59000","JARANIH","6307080",NULL,NULL
"59001","BANUA HANYAR","6307080",NULL,NULL
"59002","BANUA ASAM","6307080",NULL,NULL
"59003","MATANG GINALUN","6307080",NULL,NULL
"59004","HULU RASAU","6307080",NULL,NULL
"59005","BANUA SUPANGGAL","6307080",NULL,NULL
"59006","MAHANG PUTAT","6307080",NULL,NULL
"59007","MAHANG SEI HANYAR","6307080",NULL,NULL
"59008","MAHANG MATANG LANDUNG","6307080",NULL,NULL
"59009","BULUAN","6307080",NULL,NULL
"59010","PANDAWAN","6307080",NULL,NULL
"59011","BANUA BATUNG","6307080",NULL,NULL
"59012","JATUH","6307080",NULL,NULL
"59013","HILIR BANUA","6307080",NULL,NULL
"59014","KAMBAT SELATAN","6307080",NULL,NULL
"59015","WALATUNG","6307080",NULL,NULL
"59016","KAYU RABAH","6307080",NULL,NULL
"59017","SETIAP","6307080",NULL,NULL
"59018","KAMBAT UTARA","6307080",NULL,NULL
"59019","PALAJAU","6307080",NULL,NULL
"59020","SUMANGGI","6307090",NULL,NULL
"59021","ILUNG PASAR LAMA","6307090",NULL,NULL
"59022","DANGU","6307090",NULL,NULL
"59023","HAPINGIN","6307090",NULL,NULL
"59024","ILUNG","6307090",NULL,NULL
"59025","ILUNG TENGAH","6307090",NULL,NULL
"59026","SUMANGGI SEBERANG","6307090",NULL,NULL
"59027","AWANG BARU","6307090",NULL,NULL
"59028","AWANG","6307090",NULL,NULL
"59029","MARINGGIT","6307090",NULL,NULL
"59030","LABUNGANAK","6307090",NULL,NULL
"59031","MUARA RINTIS","6307090",NULL,NULL
"59032","TELANG","6307090",NULL,NULL
"59033","HAUR GADING","6307090",NULL,NULL
"59034","LIMPASU","6307091",NULL,NULL
"59035","KABANG","6307091",NULL,NULL
"59036","TAPUK","6307091",NULL,NULL
"59037","PAUH","6307091",NULL,NULL
"59038","HAWANG","6307091",NULL,NULL
"59039","KARATUNGAN","6307091",NULL,NULL
"59040","ABUNG","6307091",NULL,NULL
"59041","ABUNG SURAPATI","6307091",NULL,NULL
"59042","KARAU","6307091",NULL,NULL
"59043","SUNGAI NAMANG","6308010",NULL,NULL
"59044","SUNGAI PANANGAH","6308010",NULL,NULL
"59045","SARANG BURUNG","6308010",NULL,NULL
"59046","TELAGA MAS","6308010",NULL,NULL
"59047","MANARAP HULU","6308010",NULL,NULL
"59048","MANARAP","6308010",NULL,NULL
